,ymd,pref,u_bukken_count,name
776,2019-04-19,2,2992,青森県
777,2019-04-20,2,2980,青森県
778,2019-04-21,2,2969,青森県
779,2019-04-22,2,2952,青森県
780,2019-04-23,2,2979,青森県
781,2019-04-24,2,2976,青森県
782,2019-04-25,2,2648,青森県
783,2019-04-26,2,2984,青森県
784,2019-04-27,2,2856,青森県
785,2019-04-28,2,2679,青森県
786,2019-04-29,2,2660,青森県
787,2019-04-30,2,2596,青森県
788,2019-05-01,2,2809,青森県
789,2019-05-02,2,2791,青森県
790,2019-05-03,2,2851,青森県
791,2019-05-04,2,2849,青森県
792,2019-05-05,2,2849,青森県
793,2019-05-06,2,2846,青森県
794,2019-05-07,2,2994,青森県
795,2019-05-08,2,3020,青森県
796,2019-05-09,2,3003,青森県
797,2019-05-10,2,3018,青森県
798,2019-05-11,2,2902,青森県
799,2019-05-12,2,2909,青森県
800,2019-05-13,2,2901,青森県
801,2019-05-14,2,2903,青森県
802,2019-05-15,2,2933,青森県
803,2019-05-16,2,2928,青森県
804,2019-05-17,2,2929,青森県
805,2019-05-18,2,2951,青森県
806,2019-05-19,2,2965,青森県
807,2019-05-20,2,3077,青森県
808,2019-05-21,2,3085,青森県
809,2019-05-22,2,3080,青森県
810,2019-05-23,2,3102,青森県
811,2019-05-24,2,3108,青森県
812,2019-05-25,2,3102,青森県
813,2019-05-26,2,3115,青森県
814,2019-05-27,2,3125,青森県
815,2019-05-28,2,3109,青森県
816,2019-05-29,2,3119,青森県
817,2019-05-30,2,3128,青森県
818,2019-05-31,2,3101,青森県
819,2019-06-01,2,3175,青森県
820,2019-06-02,2,3265,青森県
821,2019-06-03,2,3258,青森県
822,2019-06-04,2,3271,青森県
823,2019-06-05,2,3299,青森県
824,2019-06-06,2,3297,青森県
825,2019-06-07,2,3238,青森県
826,2019-06-08,2,3242,青森県
827,2019-06-09,2,3250,青森県
828,2019-06-10,2,3113,青森県
829,2019-06-11,2,3136,青森県
830,2019-06-12,2,3135,青森県
831,2019-06-13,2,3143,青森県
832,2019-06-14,2,3142,青森県
833,2019-06-15,2,3158,青森県
834,2019-06-16,2,3126,青森県
835,2019-06-17,2,3124,青森県
836,2019-06-18,2,3075,青森県
837,2019-06-19,2,3068,青森県
838,2019-06-20,2,3011,青森県
839,2019-06-21,2,3013,青森県
840,2019-06-22,2,3003,青森県
841,2019-06-23,2,3031,青森県
842,2019-06-24,2,3011,青森県
843,2019-06-25,2,3015,青森県
844,2019-06-26,2,3011,青森県
845,2019-06-27,2,3024,青森県
846,2019-06-28,2,2943,青森県
847,2019-06-29,2,2735,青森県
848,2019-06-30,2,2727,青森県
849,2019-07-01,2,3193,青森県
850,2019-07-02,2,3162,青森県
851,2019-07-03,2,3166,青森県
852,2019-07-04,2,3170,青森県
853,2019-07-05,2,3167,青森県
854,2019-07-06,2,3176,青森県
855,2019-07-07,2,3209,青森県
856,2019-07-08,2,3205,青森県
857,2019-07-09,2,3232,青森県
858,2019-07-10,2,3222,青森県
859,2019-07-11,2,3231,青森県
860,2019-07-12,2,3230,青森県
861,2019-07-13,2,3234,青森県
862,2019-07-14,2,3250,青森県
863,2019-07-15,2,3254,青森県
864,2019-07-16,2,3245,青森県
865,2019-07-17,2,3231,青森県
866,2019-07-18,2,3029,青森県
867,2019-07-19,2,3067,青森県
868,2019-07-20,2,3086,青森県
869,2019-07-21,2,3092,青森県
870,2019-07-22,2,3232,青森県
871,2019-07-23,2,3232,青森県
872,2019-07-24,2,3210,青森県
873,2019-07-25,2,3221,青森県
874,2019-07-26,2,3229,青森県
875,2019-07-27,2,3064,青森県
876,2019-07-28,2,2931,青森県
877,2019-07-29,2,2921,青森県
878,2019-07-30,2,2903,青森県
879,2019-07-31,2,2904,青森県
880,2019-08-01,2,3149,青森県
881,2019-08-02,2,3167,青森県
882,2019-08-03,2,3161,青森県
883,2019-08-04,2,3308,青森県
884,2019-08-05,2,3323,青森県
885,2019-08-06,2,3329,青森県
886,2019-08-07,2,3326,青森県
887,2019-08-08,2,3334,青森県
888,2019-08-09,2,3351,青森県
889,2019-08-10,2,3325,青森県
890,2019-08-11,2,3343,青森県
891,2019-08-12,2,3145,青森県
892,2019-08-13,2,3142,青森県
893,2019-08-14,2,3143,青森県
894,2019-08-15,2,3142,青森県
895,2019-08-16,2,3143,青森県
896,2019-08-17,2,3165,青森県
897,2019-08-18,2,3364,青森県
898,2019-08-19,2,3152,青森県
899,2019-08-20,2,3166,青森県
900,2019-08-21,2,3159,青森県
901,2019-08-22,2,3162,青森県
902,2019-08-23,2,3159,青森県
903,2019-08-24,2,3160,青森県
904,2019-08-25,2,3164,青森県
905,2019-08-26,2,3160,青森県
906,2019-08-27,2,3152,青森県
907,2019-08-28,2,3123,青森県
908,2019-08-29,2,3124,青森県
909,2019-08-30,2,3265,青森県
910,2019-08-31,2,3286,青森県
911,2019-09-01,2,3282,青森県
912,2019-09-02,2,3296,青森県
913,2019-09-03,2,3308,青森県
914,2019-09-04,2,3287,青森県
915,2019-09-05,2,3287,青森県
916,2019-09-06,2,3306,青森県
917,2019-09-07,2,3290,青森県
918,2019-09-08,2,3111,青森県
919,2019-09-09,2,3108,青森県
920,2019-09-10,2,3093,青森県
921,2019-09-11,2,3195,青森県
922,2019-09-12,2,3196,青森県
923,2019-09-13,2,3196,青森県
924,2019-09-14,2,3188,青森県
925,2019-09-15,2,3187,青森県
926,2019-09-16,2,3181,青森県
927,2019-09-17,2,3177,青森県
928,2019-09-18,2,2822,青森県
929,2019-09-19,2,2603,青森県
930,2019-09-20,2,2460,青森県
931,2019-09-21,2,2461,青森県
932,2019-09-22,2,2459,青森県
933,2019-09-23,2,2483,青森県
934,2019-09-24,2,2483,青森県
935,2019-09-25,2,2417,青森県
936,2019-09-26,2,2422,青森県
937,2019-09-27,2,2423,青森県
938,2019-09-28,2,1855,青森県
939,2019-09-29,2,1734,青森県
940,2019-09-30,2,1734,青森県
941,2019-10-01,2,1734,青森県
942,2019-10-02,2,2576,青森県
943,2019-10-03,2,2573,青森県
944,2019-10-04,2,2789,青森県
945,2019-10-05,2,2789,青森県
946,2019-10-06,2,2790,青森県
947,2019-10-07,2,2809,青森県
948,2019-10-08,2,2792,青森県
949,2019-10-09,2,2789,青森県
950,2019-10-10,2,2794,青森県
951,2019-10-11,2,2412,青森県
952,2019-10-12,2,2409,青森県
953,2019-10-13,2,2395,青森県
954,2019-10-14,2,2420,青森県
955,2019-10-15,2,2408,青森県
956,2019-10-16,2,2410,青森県
957,2019-10-17,2,2411,青森県
958,2019-10-18,2,2436,青森県
959,2019-10-19,2,2194,青森県
960,2019-10-20,2,2195,青森県
961,2019-10-21,2,2179,青森県
962,2019-10-22,2,2166,青森県
963,2019-10-23,2,2159,青森県
964,2019-10-24,2,1659,青森県
965,2019-10-25,2,1547,青森県
966,2019-10-26,2,1388,青森県
967,2019-10-27,2,1391,青森県
968,2019-10-28,2,1391,青森県
969,2019-10-29,2,1379,青森県
970,2019-10-30,2,1375,青森県
971,2019-10-31,2,1333,青森県
972,2019-11-01,2,2704,青森県
973,2019-11-02,2,2710,青森県
974,2019-11-03,2,2712,青森県
975,2019-11-04,2,2711,青森県
976,2019-11-05,2,2702,青森県
977,2019-11-06,2,2736,青森県
978,2019-11-07,2,2739,青森県
979,2019-11-08,2,2727,青森県
980,2019-11-09,2,2743,青森県
981,2019-11-10,2,2767,青森県
982,2019-11-11,2,2762,青森県
983,2019-11-12,2,2757,青森県
984,2019-11-13,2,2416,青森県
985,2019-11-14,2,2423,青森県
986,2019-11-15,2,2466,青森県
987,2019-11-16,2,2300,青森県
988,2019-11-17,2,2530,青森県
989,2019-11-18,2,2525,青森県
990,2019-11-19,2,2419,青森県
991,2019-11-20,2,2502,青森県
992,2019-11-21,2,2506,青森県
993,2019-11-22,2,2507,青森県
994,2019-11-23,2,2298,青森県
995,2019-11-24,2,2309,青森県
996,2019-11-25,2,2347,青森県
997,2019-11-26,2,1604,青森県
998,2019-11-27,2,1568,青森県
999,2019-11-28,2,1568,青森県
1000,2019-11-29,2,1566,青森県
1001,2019-11-30,2,1553,青森県
1002,2019-12-01,2,2695,青森県
1003,2019-12-02,2,2814,青森県
1004,2019-12-03,2,2825,青森県
1005,2019-12-04,2,2908,青森県
1006,2019-12-05,2,2914,青森県
1007,2019-12-06,2,2901,青森県
1008,2019-12-07,2,2958,青森県
1009,2019-12-08,2,2924,青森県
1010,2019-12-09,2,2903,青森県
1011,2019-12-10,2,3042,青森県
1012,2019-12-11,2,3035,青森県
1013,2019-12-12,2,3033,青森県
1014,2019-12-13,2,2692,青森県
1015,2019-12-14,2,3064,青森県
1016,2019-12-15,2,3084,青森県
1017,2019-12-16,2,3033,青森県
1018,2019-12-17,2,1987,青森県
1019,2019-12-18,2,1746,青森県
1020,2019-12-19,2,1105,青森県
1021,2019-12-20,2,1100,青森県
1022,2019-12-21,2,1097,青森県
1023,2019-12-22,2,1102,青森県
1024,2019-12-23,2,1103,青森県
1025,2019-12-24,2,1106,青森県
1026,2019-12-25,2,1103,青森県
1027,2019-12-26,2,1102,青森県
1028,2019-12-27,2,1102,青森県
1029,2019-12-28,2,1108,青森県
1030,2019-12-29,2,1108,青森県
1031,2019-12-30,2,1108,青森県
1032,2019-12-31,2,1108,青森県
1033,2020-01-01,2,2502,青森県
1034,2020-01-02,2,2501,青森県
1035,2020-01-03,2,2077,青森県
1036,2020-01-04,2,1870,青森県
1037,2020-01-05,2,2401,青森県
1038,2020-01-06,2,2798,青森県
1039,2020-01-07,2,2865,青森県
1040,2020-01-08,2,2867,青森県
1041,2020-01-09,2,2983,青森県
1042,2020-01-10,2,2693,青森県
1043,2020-01-11,2,2271,青森県
1044,2020-01-12,2,2262,青森県
1045,2020-01-13,2,2265,青森県
1046,2020-01-14,2,2241,青森県
1047,2020-01-15,2,2245,青森県
1048,2020-01-16,2,2177,青森県
1049,2020-01-17,2,1488,青森県
1050,2020-01-18,2,798,青森県
1051,2020-01-19,2,990,青森県
1052,2020-01-20,2,991,青森県
1053,2020-01-21,2,1163,青森県
1054,2020-01-22,2,1166,青森県
1055,2020-01-23,2,1163,青森県
1056,2020-01-24,2,1616,青森県
1057,2020-01-25,2,1615,青森県
1058,2020-01-26,2,2195,青森県
1059,2020-01-27,2,2168,青森県
1060,2020-01-28,2,2146,青森県
1061,2020-01-29,2,2163,青森県
1062,2020-01-30,2,2173,青森県
1063,2020-01-31,2,1571,青森県
1064,2020-02-01,2,3393,青森県
1065,2020-02-02,2,3365,青森県
1066,2020-02-03,2,3411,青森県
1067,2020-02-04,2,3394,青森県
1068,2020-02-05,2,3384,青森県
1069,2020-02-06,2,3391,青森県
1070,2020-02-07,2,3421,青森県
1071,2020-02-08,2,3405,青森県
1072,2020-02-09,2,3401,青森県
1073,2020-02-10,2,3286,青森県
1074,2020-02-11,2,3296,青森県
1075,2020-02-12,2,3231,青森県
1076,2020-02-13,2,3227,青森県
1077,2020-02-14,2,3209,青森県
1078,2020-02-15,2,3187,青森県
1079,2020-02-16,2,3185,青森県
1080,2020-02-17,2,2958,青森県
1081,2020-02-18,2,2929,青森県
1082,2020-02-19,2,2944,青森県
1083,2020-02-20,2,2958,青森県
1084,2020-02-21,2,2996,青森県
1085,2020-02-22,2,2985,青森県
1086,2020-02-23,2,2972,青森県
1087,2020-02-24,2,2967,青森県
1088,2020-02-25,2,2919,青森県
1089,2020-02-26,2,2942,青森県
1090,2020-02-27,2,2460,青森県
1091,2020-02-28,2,2483,青森県
1092,2020-02-29,2,2377,青森県
1093,2020-03-01,2,3286,青森県
1094,2020-03-02,2,3291,青森県
1095,2020-03-03,2,3261,青森県
1096,2020-03-04,2,3307,青森県
1097,2020-03-05,2,3328,青森県
1098,2020-03-06,2,3073,青森県
1099,2020-03-07,2,3043,青森県
1100,2020-03-08,2,3016,青森県
1101,2020-03-09,2,2980,青森県
1102,2020-03-10,2,2953,青森県
1103,2020-03-11,2,2882,青森県
1104,2020-03-12,2,2871,青森県
1105,2020-03-13,2,2870,青森県
1106,2020-03-14,2,2858,青森県
1107,2020-03-15,2,2813,青森県
1108,2020-03-16,2,2778,青森県
1109,2020-03-17,2,2768,青森県
1110,2020-03-18,2,2365,青森県
1111,2020-03-19,2,2365,青森県
1112,2020-03-20,2,2359,青森県
1113,2020-03-21,2,2364,青森県
1114,2020-03-22,2,2223,青森県
1115,2020-03-23,2,2209,青森県
1116,2020-03-24,2,2220,青森県
1117,2020-03-25,2,2218,青森県
1118,2020-03-26,2,2224,青森県
1119,2020-03-27,2,2216,青森県
1120,2020-03-28,2,2317,青森県
1121,2020-03-29,2,2327,青森県
1122,2020-03-30,2,2317,青森県
1123,2020-03-31,2,2335,青森県
1124,2020-04-01,2,3172,青森県
1125,2020-04-02,2,3169,青森県
1126,2020-04-03,2,3187,青森県
1127,2020-04-04,2,3230,青森県
1128,2020-04-05,2,3228,青森県
1129,2020-04-06,2,3225,青森県
1130,2020-04-07,2,3181,青森県
1131,2020-04-08,2,3195,青森県
1132,2020-04-09,2,3211,青森県
1133,2020-04-10,2,3218,青森県
1134,2020-04-11,2,3222,青森県
1135,2020-04-12,2,3192,青森県
1136,2020-04-13,2,3191,青森県
1137,2020-04-14,2,3182,青森県
1138,2020-04-15,2,3059,青森県
1139,2020-04-16,2,3065,青森県
1140,2020-04-17,2,3140,青森県
1141,2020-04-18,2,3000,青森県
1142,2020-04-19,2,2986,青森県
1143,2020-04-20,2,2934,青森県
1144,2020-04-21,2,3068,青森県
1145,2020-04-22,2,3061,青森県
1146,2020-04-23,2,3065,青森県
1147,2020-04-24,2,2940,青森県
1148,2020-04-25,2,2939,青森県
1149,2020-04-26,2,2936,青森県
1150,2020-04-27,2,2944,青森県
1151,2020-04-28,2,2884,青森県
1152,2020-04-29,2,2896,青森県
1153,2020-04-30,2,2883,青森県
1154,2020-05-01,2,3132,青森県
1155,2020-05-02,2,3144,青森県
1156,2020-05-03,2,3134,青森県
1157,2020-05-04,2,2990,青森県
1158,2020-05-05,2,2991,青森県
1159,2020-05-06,2,2991,青森県
1160,2020-05-07,2,3102,青森県
1161,2020-05-08,2,3105,青森県
1162,2020-05-09,2,3287,青森県
1163,2020-05-10,2,3383,青森県
1164,2020-05-11,2,3525,青森県
1165,2020-05-12,2,3525,青森県
1166,2020-05-13,2,3181,青森県
1167,2020-05-14,2,3216,青森県
1168,2020-05-15,2,3183,青森県
1169,2020-05-16,2,3219,青森県
1170,2020-05-17,2,3225,青森県
1171,2020-05-18,2,3035,青森県
1172,2020-05-19,2,3016,青森県
1173,2020-05-20,2,3014,青森県
1174,2020-05-21,2,2967,青森県
1175,2020-05-22,2,2959,青森県
1176,2020-05-23,2,2962,青森県
1177,2020-05-24,2,2934,青森県
1178,2020-05-25,2,3236,青森県
1179,2020-05-26,2,3045,青森県
1180,2020-05-27,2,2592,青森県
1181,2020-05-28,2,2591,青森県
1182,2020-05-29,2,2608,青森県
1183,2020-05-30,2,2609,青森県
1184,2020-05-31,2,2583,青森県
1185,2020-06-01,2,3483,青森県
1186,2020-06-02,2,3480,青森県
1187,2020-06-03,2,3468,青森県
1188,2020-06-04,2,3478,青森県
1189,2020-06-05,2,3473,青森県
1190,2020-06-06,2,3474,青森県
1191,2020-06-07,2,3469,青森県
1192,2018-10-01,3,1866,岩手県
1193,2018-10-03,3,1864,岩手県
1194,2018-10-05,3,1910,岩手県
1195,2018-10-09,3,1909,岩手県
1196,2018-10-12,3,1896,岩手県
1197,2018-10-16,3,2113,岩手県
1198,2018-10-19,3,2124,岩手県
1199,2018-10-23,3,1987,岩手県
1200,2018-10-26,3,1974,岩手県
1201,2018-10-30,3,2074,岩手県
1202,2018-10-31,3,2077,岩手県
1203,2018-11-01,3,2090,岩手県
1204,2018-11-02,3,2091,岩手県
1205,2018-11-03,3,2090,岩手県
1206,2018-11-04,3,2117,岩手県
1207,2018-11-05,3,2151,岩手県
1208,2018-11-06,3,2158,岩手県
1209,2018-11-07,3,2178,岩手県
1210,2018-11-08,3,2169,岩手県
1211,2018-11-09,3,2151,岩手県
1212,2018-11-10,3,2155,岩手県
1213,2018-11-11,3,2173,岩手県
1214,2018-11-12,3,2165,岩手県
1215,2018-11-13,3,2154,岩手県
1216,2018-11-14,3,2166,岩手県
1217,2018-11-15,3,2127,岩手県
1218,2018-11-16,3,2178,岩手県
1219,2018-11-17,3,2193,岩手県
1220,2018-11-18,3,2203,岩手県
1221,2018-11-19,3,2219,岩手県
1222,2018-11-20,3,2229,岩手県
1223,2018-11-21,3,2228,岩手県
1224,2018-11-22,3,2239,岩手県
1225,2018-11-23,3,2223,岩手県
1226,2018-11-24,3,2215,岩手県
1227,2018-11-25,3,2228,岩手県
1228,2018-11-26,3,2215,岩手県
1229,2018-11-27,3,1887,岩手県
1230,2018-11-28,3,1909,岩手県
1231,2018-11-29,3,1905,岩手県
1232,2018-11-30,3,1929,岩手県
1233,2018-12-01,3,2248,岩手県
1234,2018-12-02,3,2249,岩手県
1235,2018-12-03,3,2252,岩手県
1236,2018-12-04,3,2240,岩手県
1237,2018-12-05,3,2249,岩手県
1238,2018-12-06,3,2240,岩手県
1239,2018-12-07,3,2222,岩手県
1240,2018-12-08,3,2237,岩手県
1241,2018-12-09,3,2245,岩手県
1242,2018-12-10,3,2245,岩手県
1243,2018-12-11,3,2267,岩手県
1244,2018-12-12,3,2259,岩手県
1245,2018-12-13,3,1982,岩手県
1246,2018-12-14,3,2284,岩手県
1247,2018-12-15,3,2283,岩手県
1248,2018-12-16,3,2277,岩手県
1249,2018-12-17,3,2248,岩手県
1250,2018-12-18,3,2204,岩手県
1251,2018-12-19,3,2212,岩手県
1252,2018-12-20,3,2215,岩手県
1253,2018-12-21,3,2230,岩手県
1254,2018-12-22,3,2215,岩手県
1255,2018-12-23,3,2214,岩手県
1256,2018-12-24,3,2202,岩手県
1257,2018-12-25,3,2202,岩手県
1258,2018-12-26,3,1794,岩手県
1259,2018-12-27,3,1792,岩手県
1260,2018-12-28,3,1791,岩手県
1261,2018-12-29,3,1803,岩手県
1262,2018-12-30,3,1808,岩手県
1263,2018-12-31,3,1808,岩手県
1264,2019-01-01,3,2089,岩手県
1265,2019-01-02,3,2089,岩手県
1266,2019-01-03,3,2089,岩手県
1267,2019-01-04,3,2101,岩手県
1268,2019-01-05,3,2100,岩手県
1269,2019-01-06,3,2093,岩手県
1270,2019-01-07,3,2075,岩手県
1271,2019-01-08,3,2075,岩手県
1272,2019-01-09,3,2059,岩手県
1273,2019-01-10,3,2050,岩手県
1274,2019-01-11,3,1922,岩手県
1275,2019-01-12,3,2035,岩手県
1276,2019-01-13,3,2040,岩手県
1277,2019-01-14,3,2041,岩手県
1278,2019-01-15,3,2012,岩手県
1279,2019-01-16,3,1995,岩手県
1280,2019-01-17,3,1999,岩手県
1281,2019-01-18,3,1997,岩手県
1282,2019-01-19,3,1978,岩手県
1283,2019-01-20,3,2031,岩手県
1284,2019-01-21,3,2039,岩手県
1285,2019-01-22,3,1817,岩手県
1286,2019-01-23,3,1806,岩手県
1287,2019-01-24,3,1802,岩手県
1288,2019-01-25,3,1810,岩手県
1289,2019-01-26,3,1809,岩手県
1290,2019-01-27,3,1793,岩手県
1291,2019-01-28,3,1776,岩手県
1292,2019-01-29,3,1786,岩手県
1293,2019-01-30,3,1784,岩手県
1294,2019-01-31,3,1787,岩手県
1295,2019-02-01,3,2030,岩手県
1296,2019-02-02,3,2053,岩手県
1297,2019-02-03,3,2055,岩手県
1298,2019-02-04,3,2052,岩手県
1299,2019-02-05,3,2037,岩手県
1300,2019-02-06,3,2022,岩手県
1301,2019-02-07,3,2037,岩手県
1302,2019-02-08,3,2053,岩手県
1303,2019-02-09,3,2062,岩手県
1304,2019-02-10,3,2066,岩手県
1305,2019-02-11,3,2064,岩手県
1306,2019-02-12,3,2043,岩手県
1307,2019-02-13,3,2031,岩手県
1308,2019-02-14,3,1784,岩手県
1309,2019-02-15,3,1812,岩手県
1310,2019-02-16,3,1786,岩手県
1311,2019-02-17,3,1800,岩手県
1312,2019-02-18,3,1816,岩手県
1313,2019-02-19,3,2047,岩手県
1314,2019-02-20,3,2054,岩手県
1315,2019-02-21,3,2056,岩手県
1316,2019-02-22,3,2058,岩手県
1317,2019-02-23,3,1632,岩手県
1318,2019-02-24,3,1644,岩手県
1319,2019-02-25,3,1649,岩手県
1320,2019-02-26,3,1630,岩手県
1321,2019-02-27,3,1311,岩手県
1322,2019-02-28,3,1341,岩手県
1323,2019-03-01,3,2136,岩手県
1324,2019-03-02,3,2140,岩手県
1325,2019-03-03,3,2119,岩手県
1326,2019-03-04,3,2085,岩手県
1327,2019-03-05,3,2078,岩手県
1328,2019-03-06,3,2084,岩手県
1329,2019-03-07,3,2069,岩手県
1330,2019-03-08,3,2074,岩手県
1331,2019-03-09,3,2071,岩手県
1332,2019-03-10,3,2049,岩手県
1333,2019-03-11,3,2029,岩手県
1334,2019-03-12,3,2021,岩手県
1335,2019-03-13,3,2010,岩手県
1336,2019-03-14,3,1998,岩手県
1337,2019-03-15,3,1976,岩手県
1338,2019-03-16,3,1962,岩手県
1339,2019-03-17,3,1969,岩手県
1340,2019-03-18,3,1500,岩手県
1341,2019-03-19,3,1475,岩手県
1342,2019-03-20,3,1482,岩手県
1343,2019-03-21,3,1489,岩手県
1344,2019-03-22,3,1502,岩手県
1345,2019-03-23,3,1493,岩手県
1346,2019-03-24,3,1488,岩手県
1347,2019-03-25,3,1503,岩手県
1348,2019-03-26,3,1468,岩手県
1349,2019-03-27,3,1457,岩手県
1350,2019-03-28,3,1455,岩手県
1351,2019-03-29,3,1460,岩手県
1352,2019-03-30,3,1450,岩手県
1353,2019-03-31,3,1487,岩手県
1354,2019-04-01,3,1749,岩手県
1355,2019-04-02,3,1746,岩手県
1356,2019-04-03,3,1909,岩手県
1357,2019-04-04,3,1931,岩手県
1358,2019-04-05,3,1828,岩手県
1359,2019-04-06,3,1917,岩手県
1360,2019-04-07,3,1862,岩手県
1361,2019-04-08,3,1872,岩手県
1362,2019-04-09,3,1864,岩手県
1363,2019-04-10,3,1851,岩手県
1364,2019-04-11,3,1851,岩手県
1365,2019-04-12,3,1907,岩手県
1366,2019-04-13,3,1878,岩手県
1367,2019-04-14,3,1898,岩手県
1368,2019-04-15,3,1907,岩手県
1369,2019-04-16,3,1898,岩手県
1370,2019-04-17,3,1872,岩手県
1371,2019-04-18,3,1688,岩手県
1372,2019-04-19,3,1890,岩手県
1373,2019-04-20,3,1893,岩手県
1374,2019-04-21,3,1877,岩手県
1375,2019-04-22,3,1873,岩手県
1376,2019-04-23,3,1885,岩手県
1377,2019-04-24,3,1888,岩手県
1378,2019-04-25,3,1474,岩手県
